SceneID,Level,MapDisplayName,ExportMapName,HideRoleName,OpenMapPkMode,MapPkMode,Type,ClientSceneVariableType,MapDescript,MinimapName,ConfigName,MapName,Map2DExportSize,BattleType,BattleSideCount,MinLimitPerSide,MaxLimitPerSide,InitLineCount,MaxLineCount,MinPlayerLevel,MaxPlayerLevel,MinPortalLevel,MaxPortalLevel,Script,FinishTarget,CannotUseScroll,CannotUseTeleportRing,CannotBeRecalled,CannotGroupChat,CannotSceneChat,CannotScreenChat,CannotWhisperChat,CannotTeamChat,CannotGuildChat,CannotFriendChat,CannotTrade,EnableAntiCheat,GpkPunish,GpkKick,EnableIntimacy,LoginJumpSceneTempID,LoginJumpX,LoginJumpY,LoginJumpZ,MaxRoleCount,BlockRole,MineItemID1,MineItemID2,MineItemID3,MineItemID4,MineDoodadID1,MineDoodadChance1,MineDoodadID2,MineDoodadChance2,MineDropChance10,MFScale10,MineDropGroup10,MineDropChance11,MFScale11,MineDropGroup11,MineDropChance12,MFScale12,MineDropGroup12,MineDropChance13,MFScale13,MineDropGroup13,MineDropChance14,MFScale14,MineDropGroup14,MineDropChance15,MFScale15,MineDropGroup15,MineDropChance16,MFScale16,MineDropGroup16,MineDropChance17,MFScale17,MineDropGroup17,MineDropChance20,MFScale20,MineDropGroup20,MineDropChance21,MFScale21,MineDropGroup21,MineDropChance22,MFScale22,MineDropGroup22,MineDropChance23,MFScale23,MineDropGroup23,MineDropChance24,MFScale24,MineDropGroup24,MineDropChance25,MFScale25,MineDropGroup25,MineDropChance26,MFScale26,MineDropGroup26,MineDropChance27,MFScale27,MineDropGroup27,CannotSendMail,CannotUseExchange,CannotUseAuction,CannotJoinTeam,PackupPet,VolumeBlockKnockBack,CannotRecall,CanFinishWanted,DropProtectTime,DropPublicTime,CannotChangePkMode,Weather1,Weather1Weight,Weather1MinDuration,Weather1MaxDuration,Weather2,Weather2Weight,Weather2MinDuration,Weather2MaxDuration,Weather3,Weather3Weight,Weather3MinDuration,Weather3MaxDuration,Weather4,Weather4Weight,Weather4MinDuration,Weather4MaxDuration,MinWeatherRefreshInterval,MaxWeatherRefreshInterval,Progress1MainTarget_Desc,Progress1MainTarget_ID,Progress1MainTarget_TargetValue,Progress1ChildTargets1_Desc,Progress1ChildTargets1_ID,Progress1ChildTargets1_TargetValue,Progress1ChildTargets2_Desc,Progress1ChildTargets2_ID,Progress1ChildTargets2_TargetValue,Progress1ChildTargets3_Desc,Progress1ChildTargets3_ID,Progress1ChildTargets3_TargetValue,Progress2MainTarget_Desc,Progress2MainTarget_ID,Progress2MainTarget_TargetValue,Progress2ChildTargets1_Desc,Progress2ChildTargets1_ID,Progress2ChildTargets1_TargetValue,Progress2ChildTargets2_Desc,Progress2ChildTargets2_ID,Progress2ChildTargets2_TargetValue,Progress2ChildTargets3_Desc,Progress2ChildTargets3_ID,Progress2ChildTargets3_TargetValue,Progress3MainTarget_Desc,Progress3MainTarget_ID,Progress3MainTarget_TargetValue,Progress3ChildTargets1_Desc,Progress3ChildTargets1_ID,Progress3ChildTargets1_TargetValue,Progress3ChildTargets2_Desc,Progress3ChildTargets2_ID,Progress3ChildTargets2_TargetValue,Progress3ChildTargets3_Desc,Progress3ChildTargets3_ID,Progress3ChildTargets3_TargetValue,Progress4MainTarget_Desc,Progress4MainTarget_ID,Progress4MainTarget_TargetValue,Progress4ChildTargets1_Desc,Progress4ChildTargets1_ID,Progress4ChildTargets1_TargetValue,Progress4ChildTargets2_Desc,Progress4ChildTargets2_ID,Progress4ChildTargets2_TargetValue,Progress4ChildTargets3_Desc,Progress4ChildTargets3_ID,Progress4ChildTargets3_TargetValue,Progress5MainTarget_Desc,Progress5MainTarget_ID,Progress5MainTarget_TargetValue,Progress5ChildTargets1_Desc,Progress5ChildTargets1_ID,Progress5ChildTargets1_TargetValue,Progress5ChildTargets2_Desc,Progress5ChildTargets2_ID,Progress5ChildTargets2_TargetValue,Progress5ChildTargets3_Desc,Progress5ChildTargets3_ID,Progress5ChildTargets3_TargetValue,Progress6MainTarget_Desc,Progress6MainTarget_ID,Progress6MainTarget_TargetValue,Progress6ChildTargets1_Desc,Progress6ChildTargets1_ID,Progress6ChildTargets1_TargetValue,Progress6ChildTargets2_Desc,Progress6ChildTargets2_ID,Progress6ChildTargets2_TargetValue,Progress6ChildTargets3_Desc,Progress6ChildTargets3_ID,Progress6ChildTargets3_TargetValue,Progress7MainTarget_Desc,Progress7MainTarget_ID,Progress7MainTarget_TargetValue,Progress7ChildTargets1_Desc,Progress7ChildTargets1_ID,Progress7ChildTargets1_TargetValue,Progress7ChildTargets2_Desc,Progress7ChildTargets2_ID,Progress7ChildTargets2_TargetValue,Progress7ChildTargets3_Desc,Progress7ChildTargets3_ID,Progress7ChildTargets3_TargetValue,Progress8MainTarget_Desc,Progress8MainTarget_ID,Progress8MainTarget_TargetValue,Progress8ChildTargets1_Desc,Progress8ChildTargets1_ID,Progress8ChildTargets1_TargetValue,Progress8ChildTargets2_Desc,Progress8ChildTargets2_ID,Progress8ChildTargets2_TargetValue,Progress8ChildTargets3_Desc,Progress8ChildTargets3_ID,Progress8ChildTargets3_TargetValue,CannotReputationReward,CannotMount,CannotMonthlyCard,CannotActivity,CannotCompleteQuest,CannotShop,CannotOpTeam,SceneClientSupportMask,NeedRemoveAura,ReviveItemID,ReviveItemCount,ReviveHpPercent,PhysiqueAttrType,CannotUseItemExchange,ClientMapGroupId,AchievementID,LevelLimit,MapTileIndex,IsAutoDropPlayerShowCnt,LuckyValueEnable
50,25,苍月岛,MirPb04,0,0,0,1,0,,,MirPb04,苍月岛,X=820.000 Y=1160.000,0,0,0,0,1,0,1,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,550,0,0,0,0,0,0,0,0,0,8000,0,120001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,120001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,0,0,123,(44-48级),tile_6,0,0
51,25,骨魔洞一层,MirDg13_1,0,0,0,1,0,,,MirDg13_1,骨魔洞一层,X=560.000 Y=510.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_gmd,1,0,0,0,,0,0
52,25,骨魔洞二层,MirDg13_2,0,0,0,1,0,,,MirDg13_2,骨魔洞二层,X=490.000 Y=430.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_gmd,1,0,0,0,,0,0
53,25,骨魔洞三层,MirDg13_3,0,0,0,1,0,,,MirDg13_3,骨魔洞三层,X=490.000 Y=450.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_gmd,1,0,0,0,,0,0
54,25,骨魔洞四层,MirDg13_4,0,0,0,1,0,,,MirDg13_4,骨魔洞四层,X=430.000 Y=490.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_gmd,1,0,0,0,,0,0
55,25,骨魔洞五层,MirDg13_5,0,0,7,1,0,,,MirDg13_5,骨魔洞五层,X=570.000 Y=630.000,0,0,0,0,1,0,40,45,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,54,17733,37746,8193,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
56,35,尸魔洞一层,MirDg14_1,0,0,0,1,0,,,MirDg14_1,尸魔洞一层,X=430.000 Y=430.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_smd,1,0,0,0,,0,0
57,35,尸魔洞三层,MirDg14_2,0,0,0,1,0,,,MirDg14_2,尸魔洞三层,X=260.000 Y=260.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_smd,1,0,0,0,,0,0
58,35,尸魔洞二层,MirDg14_3,0,0,0,1,0,,,MirDg14_3,尸魔洞二层,X=620.000 Y=620.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_smd,1,0,0,0,,0,0
59,45,牛魔寺庙入口,MirDg15,0,0,0,1,0,,,MirDg15,牛魔寺庙入口,X=250.000 Y=250.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
60,45,牛魔寺庙一层,MirDg15_1,0,0,0,1,0,,,MirDg15_1,牛魔寺庙一层,X=900.000 Y=900.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_nmsm,1,0,0,0,,0,0
61,45,牛魔寺庙二层,MirDg15_2,0,0,0,1,0,,,MirDg15_2,牛魔寺庙二层,X=700.000 Y=700.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_nmsm,1,0,0,0,,0,0
62,45,牛魔寺庙三层,MirDg15_3,0,0,0,1,0,,,MirDg15_3,牛魔寺庙三层,X=1200.000 Y=1200.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_nmsm,1,0,0,0,,0,0
63,45,牛魔寺庙四层,MirDg15_4,0,0,0,1,0,,,MirDg15_4,牛魔寺庙四层,X=1200.000 Y=1200.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_nmsm,1,0,0,0,,0,0
64,45,牛魔寺庙五层,MirDg15_5,0,0,0,1,0,,,MirDg15_5,牛魔寺庙五层,X=700.000 Y=700.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_nmsm,1,0,0,0,,0,0
65,45,牛魔寺庙六层,MirDg15_6,0,0,0,1,0,,,MirDg15_6,牛魔寺庙六层,X=750.000 Y=750.000,0,0,0,0,1,0,40,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patPre_map_nmsm,1,0,0,0,,0,0
66,45,牛魔寺庙大厅,MirDg15_7,0,0,7,1,0,,,MirDg15_7,牛魔寺庙大厅,X=250.000 Y=250.000,0,0,0,0,1,0,40,45,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,65,9811,43524,20589,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
67,35,地宫长廊,MirAct07,0,0,0,5,0,,,MirAct07,地宫长廊,X=450.000 Y=450.000,0,0,0,0,2,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,147,39100,55300,6575,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
68,35,地下宫殿1,MirAct08,0,0,0,1,0,,,MirAct08,地下宫殿1,X=100.000 Y=100.000,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,147,39100,55300,6575,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
69,1,询问室,MirDg16,0,0,0,1,0,,,MirDg16,询问室,X=70.000 Y=70.000,0,0,0,0,1,0,1,99999,1,99999,,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
70,1,演武场,MirDg17,0,1,0,5,0,,,MirDg17,演武场,X=110.000 Y=130.000,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
