AttributeID,Key,Param1,Param2,Pow,Tip
3441,cmi_A,catMagAtk,45,450,最小魔法+45
3442,cmi_A,catMagAtk,45,450,最小魔法+45
3443,cmi_A,catMagAtk,45,450,最小魔法+45
3444,cmi_A,catMagAtk,45,450,最小魔法+45
3445,cmi_A,catMagAtk,45,450,最小魔法+45
3446,cmi_A,catMagAtk,45,450,最小魔法+45
3447,cmi_A,catMagAtk,45,450,最小魔法+45
3448,cmi_A,catMagAtk,45,450,最小魔法+45
3449,cmi_A,catMagAtk,45,450,最小魔法+45
3450,cmi_A,catMagAtk,45,450,最小魔法+45
3451,cmi_A,catMagAtk,46,460,最小魔法+46
3452,cmi_A,catMagAtk,46,460,最小魔法+46
3453,cmi_A,catMagAtk,46,460,最小魔法+46
3454,cmi_A,catMagAtk,46,460,最小魔法+46
3455,cmi_A,catMagAtk,46,460,最小魔法+46
3456,cmi_A,catMagAtk,46,460,最小魔法+46
3457,cmi_A,catMagAtk,46,460,最小魔法+46
3458,cmi_A,catMagAtk,46,460,最小魔法+46
3459,cmi_A,catMagAtk,46,460,最小魔法+46
3460,cmi_A,catMagAtk,46,460,最小魔法+46
3461,cmi_A,catMagAtk,47,470,最小魔法+47
3462,cmi_A,catMagAtk,47,470,最小魔法+47
3463,cmi_A,catMagAtk,47,470,最小魔法+47
3464,cmi_A,catMagAtk,47,470,最小魔法+47
3465,cmi_A,catMagAtk,47,470,最小魔法+47
3466,cmi_A,catMagAtk,47,470,最小魔法+47
3467,cmi_A,catMagAtk,47,470,最小魔法+47
3468,cmi_A,catMagAtk,47,470,最小魔法+47
3469,cmi_A,catMagAtk,47,470,最小魔法+47
3470,cmi_A,catMagAtk,47,470,最小魔法+47
3471,cmi_A,catMagAtk,48,480,最小魔法+48
3472,cmi_A,catMagAtk,48,480,最小魔法+48
3473,cmi_A,catMagAtk,48,480,最小魔法+48
3474,cmi_A,catMagAtk,48,480,最小魔法+48
3475,cmi_A,catMagAtk,48,480,最小魔法+48
3476,cmi_A,catMagAtk,48,480,最小魔法+48
3477,cmi_A,catMagAtk,48,480,最小魔法+48
3478,cmi_A,catMagAtk,48,480,最小魔法+48
3479,cmi_A,catMagAtk,48,480,最小魔法+48
3480,cmi_A,catMagAtk,48,480,最小魔法+48
3481,cmi_A,catMagAtk,49,490,最小魔法+49
3482,cmi_A,catMagAtk,49,490,最小魔法+49
3483,cmi_A,catMagAtk,49,490,最小魔法+49
3484,cmi_A,catMagAtk,49,490,最小魔法+49
3485,cmi_A,catMagAtk,49,490,最小魔法+49
3486,cmi_A,catMagAtk,49,490,最小魔法+49
3487,cmi_A,catMagAtk,49,490,最小魔法+49
3488,cmi_A,catMagAtk,49,490,最小魔法+49
3489,cmi_A,catMagAtk,49,490,最小魔法+49
3490,cmi_A,catMagAtk,49,490,最小魔法+49
3491,cmi_A,catMagAtk,50,500,最小魔法+50
3492,cmi_A,catMagAtk,50,500,最小魔法+50
3493,cmi_A,catMagAtk,50,500,最小魔法+50
3494,cmi_A,catMagAtk,50,500,最小魔法+50
3495,cmi_A,catMagAtk,50,500,最小魔法+50
3496,cmi_A,catMagAtk,50,500,最小魔法+50
3497,cmi_A,catMagAtk,50,500,最小魔法+50
3498,cmi_A,catMagAtk,50,500,最小魔法+50
3499,cmi_A,catMagAtk,50,500,最小魔法+50
3500,cmi_A,catMagAtk,50,500,最小魔法+50
4001,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4002,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4003,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4004,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4005,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4006,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4007,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4008,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4009,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4010,cmi_A,catMaxMagAtk,1,10,最大魔法+1
4011,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4012,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4013,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4014,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4015,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4016,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4017,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4018,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4019,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4020,cmi_A,catMaxMagAtk,2,20,最大魔法+2
4021,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4022,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4023,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4024,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4025,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4026,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4027,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4028,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4029,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4030,cmi_A,catMaxMagAtk,3,30,最大魔法+3
4031,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4032,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4033,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4034,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4035,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4036,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4037,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4038,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4039,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4040,cmi_A,catMaxMagAtk,4,40,最大魔法+4
4041,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4042,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4043,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4044,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4045,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4046,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4047,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4048,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4049,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4050,cmi_A,catMaxMagAtk,5,50,最大魔法+5
4051,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4052,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4053,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4054,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4055,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4056,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4057,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4058,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4059,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4060,cmi_A,catMaxMagAtk,6,60,最大魔法+6
4061,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4062,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4063,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4064,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4065,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4066,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4067,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4068,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4069,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4070,cmi_A,catMaxMagAtk,7,70,最大魔法+7
4071,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4072,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4073,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4074,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4075,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4076,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4077,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4078,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4079,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4080,cmi_A,catMaxMagAtk,8,80,最大魔法+8
4081,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4082,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4083,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4084,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4085,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4086,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4087,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4088,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4089,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4090,cmi_A,catMaxMagAtk,9,90,最大魔法+9
4091,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4092,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4093,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4094,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4095,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4096,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4097,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4098,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4099,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4100,cmi_A,catMaxMagAtk,10,100,最大魔法+10
4101,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4102,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4103,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4104,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4105,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4106,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4107,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4108,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4109,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4110,cmi_A,catMaxMagAtk,11,110,最大魔法+11
4111,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4112,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4113,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4114,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4115,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4116,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4117,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4118,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4119,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4120,cmi_A,catMaxMagAtk,12,120,最大魔法+12
4121,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4122,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4123,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4124,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4125,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4126,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4127,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4128,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4129,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4130,cmi_A,catMaxMagAtk,13,130,最大魔法+13
4131,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4132,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4133,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4134,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4135,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4136,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4137,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4138,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4139,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4140,cmi_A,catMaxMagAtk,14,140,最大魔法+14
4141,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4142,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4143,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4144,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4145,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4146,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4147,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4148,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4149,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4150,cmi_A,catMaxMagAtk,15,150,最大魔法+15
4151,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4152,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4153,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4154,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4155,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4156,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4157,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4158,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4159,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4160,cmi_A,catMaxMagAtk,16,160,最大魔法+16
4161,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4162,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4163,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4164,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4165,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4166,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4167,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4168,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4169,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4170,cmi_A,catMaxMagAtk,17,170,最大魔法+17
4171,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4172,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4173,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4174,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4175,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4176,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4177,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4178,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4179,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4180,cmi_A,catMaxMagAtk,18,180,最大魔法+18
4181,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4182,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4183,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4184,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4185,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4186,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4187,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4188,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4189,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4190,cmi_A,catMaxMagAtk,19,190,最大魔法+19
4191,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4192,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4193,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4194,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4195,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4196,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4197,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4198,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4199,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4200,cmi_A,catMaxMagAtk,20,200,最大魔法+20
4201,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4202,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4203,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4204,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4205,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4206,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4207,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4208,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4209,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4210,cmi_A,catMaxMagAtk,21,210,最大魔法+21
4211,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4212,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4213,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4214,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4215,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4216,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4217,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4218,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4219,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4220,cmi_A,catMaxMagAtk,22,220,最大魔法+22
4221,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4222,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4223,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4224,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4225,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4226,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4227,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4228,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4229,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4230,cmi_A,catMaxMagAtk,23,230,最大魔法+23
4231,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4232,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4233,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4234,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4235,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4236,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4237,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4238,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4239,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4240,cmi_A,catMaxMagAtk,24,240,最大魔法+24
4241,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4242,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4243,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4244,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4245,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4246,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4247,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4248,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4249,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4250,cmi_A,catMaxMagAtk,25,250,最大魔法+25
4251,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4252,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4253,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4254,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4255,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4256,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4257,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4258,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4259,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4260,cmi_A,catMaxMagAtk,26,260,最大魔法+26
4261,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4262,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4263,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4264,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4265,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4266,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4267,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4268,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4269,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4270,cmi_A,catMaxMagAtk,27,270,最大魔法+27
4271,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4272,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4273,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4274,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4275,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4276,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4277,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4278,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4279,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4280,cmi_A,catMaxMagAtk,28,280,最大魔法+28
4281,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4282,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4283,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4284,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4285,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4286,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4287,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4288,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4289,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4290,cmi_A,catMaxMagAtk,29,290,最大魔法+29
4291,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4292,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4293,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4294,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4295,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4296,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4297,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4298,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4299,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4300,cmi_A,catMaxMagAtk,30,300,最大魔法+30
4301,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4302,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4303,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4304,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4305,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4306,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4307,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4308,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4309,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4310,cmi_A,catMaxMagAtk,31,310,最大魔法+31
4311,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4312,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4313,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4314,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4315,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4316,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4317,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4318,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4319,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4320,cmi_A,catMaxMagAtk,32,320,最大魔法+32
4321,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4322,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4323,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4324,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4325,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4326,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4327,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4328,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4329,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4330,cmi_A,catMaxMagAtk,33,330,最大魔法+33
4331,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4332,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4333,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4334,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4335,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4336,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4337,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4338,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4339,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4340,cmi_A,catMaxMagAtk,34,340,最大魔法+34
4341,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4342,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4343,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4344,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4345,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4346,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4347,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4348,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4349,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4350,cmi_A,catMaxMagAtk,35,350,最大魔法+35
4351,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4352,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4353,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4354,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4355,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4356,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4357,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4358,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4359,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4360,cmi_A,catMaxMagAtk,36,360,最大魔法+36
4361,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4362,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4363,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4364,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4365,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4366,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4367,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4368,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4369,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4370,cmi_A,catMaxMagAtk,37,370,最大魔法+37
4371,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4372,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4373,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4374,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4375,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4376,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4377,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4378,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4379,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4380,cmi_A,catMaxMagAtk,38,380,最大魔法+38
4381,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4382,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4383,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4384,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4385,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4386,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4387,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4388,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4389,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4390,cmi_A,catMaxMagAtk,39,390,最大魔法+39
4391,cmi_A,catMaxMagAtk,40,400,最大魔法+40
4392,cmi_A,catMaxMagAtk,40,400,最大魔法+40
4393,cmi_A,catMaxMagAtk,40,400,最大魔法+40
4394,cmi_A,catMaxMagAtk,40,400,最大魔法+40
4395,cmi_A,catMaxMagAtk,40,400,最大魔法+40
4396,cmi_A,catMaxMagAtk,40,400,最大魔法+40
